mae,components,method,recombination_rate,replicate,train_test_split,perplexity,learning_rate,nearest_neighbors,min_dist
13.563018372400853,9.0,pca,no-reassortment,5,1,,,,
13.650476327664707,10.0,pca,no-reassortment,5,1,,,,
9.30196594044647,2.0,mds,no-reassortment,5,1,,,,
6.764803611891932,3.0,mds,no-reassortment,5,1,,,,
5.423704600305508,4.0,mds,no-reassortment,5,1,,,,
4.462617741911303,5.0,mds,no-reassortment,5,1,,,,
3.7886474540080775,6.0,mds,no-reassortment,5,1,,,,
3.2866869450651675,7.0,mds,no-reassortment,5,1,,,,
2.8918826144402585,8.0,mds,no-reassortment,5,1,,,,
2.58478777839578,9.0,mds,no-reassortment,5,1,,,,
2.301229475018776,10.0,mds,no-reassortment,5,1,,,,
17.839849076080025,,t-sne,no-reassortment,5,1,15.0,100.0,,
17.73841388513356,,t-sne,no-reassortment,5,1,15.0,200.0,,
17.8667413325248,,t-sne,no-reassortment,5,1,15.0,500.0,,
17.144389940368963,,t-sne,no-reassortment,5,1,30.0,100.0,,
17.30805053864477,,t-sne,no-reassortment,5,1,30.0,200.0,,
17.2470208730699,,t-sne,no-reassortment,5,1,30.0,500.0,,
15.319113553883698,,t-sne,no-reassortment,5,1,100.0,100.0,,
15.71114966170588,,t-sne,no-reassortment,5,1,100.0,200.0,,
14.834581050388126,,t-sne,no-reassortment,5,1,100.0,500.0,,
14.89833303596275,,t-sne,no-reassortment,5,1,200.0,100.0,,
12.926396983526375,,t-sne,no-reassortment,5,1,200.0,200.0,,
13.871108024543927,,t-sne,no-reassortment,5,1,200.0,500.0,,
12.460893144463498,,t-sne,no-reassortment,5,1,300.0,100.0,,
11.458637420580356,,t-sne,no-reassortment,5,1,300.0,200.0,,
11.927264022905224,,t-sne,no-reassortment,5,1,300.0,500.0,,
16.681568093195015,,umap,no-reassortment,5,1,,,25.0,0.05
17.68973917309591,,umap,no-reassortment,5,1,,,25.0,0.1
17.086560502067872,,umap,no-reassortment,5,1,,,25.0,0.25
17.214442997626406,,umap,no-reassortment,5,1,,,50.0,0.05
17.433985558233566,,umap,no-reassortment,5,1,,,50.0,0.1
17.6896720090362,,umap,no-reassortment,5,1,,,50.0,0.25
16.179642287344596,,umap,no-reassortment,5,1,,,100.0,0.05
17.55937520108773,,umap,no-reassortment,5,1,,,100.0,0.1
18.097425052310594,,umap,no-reassortment,5,1,,,100.0,0.25
16.81580064856046,2.0,pca,no-reassortment,5,2,,,,
15.596459227741375,3.0,pca,no-reassortment,5,2,,,,
14.36830394484436,4.0,pca,no-reassortment,5,2,,,,
14.74244038190706,5.0,pca,no-reassortment,5,2,,,,
15.028306999055944,6.0,pca,no-reassortment,5,2,,,,
15.094763444252733,7.0,pca,no-reassortment,5,2,,,,
14.97434764651673,8.0,pca,no-reassortment,5,2,,,,
14.864293125856532,9.0,pca,no-reassortment,5,2,,,,
14.75737672981966,10.0,pca,no-reassortment,5,2,,,,
7.098488578169844,2.0,mds,no-reassortment,5,2,,,,
4.582902053392545,3.0,mds,no-reassortment,5,2,,,,
3.459365456903515,4.0,mds,no-reassortment,5,2,,,,
2.813781517368535,5.0,mds,no-reassortment,5,2,,,,
2.3316900256298667,6.0,mds,no-reassortment,5,2,,,,
2.005265487451529,7.0,mds,no-reassortment,5,2,,,,
1.7873119122336787,8.0,mds,no-reassortment,5,2,,,,
1.6176377338805874,9.0,mds,no-reassortment,5,2,,,,
1.4972859868050974,10.0,mds,no-reassortment,5,2,,,,
16.52912978477501,,t-sne,no-reassortment,5,2,15.0,100.0,,
16.34499761341298,,t-sne,no-reassortment,5,2,15.0,200.0,,
16.079064417347578,,t-sne,no-reassortment,5,2,15.0,500.0,,
15.767450764954186,,t-sne,no-reassortment,5,2,30.0,100.0,,
16.158422134146903,,t-sne,no-reassortment,5,2,30.0,200.0,,
16.491974618191644,,t-sne,no-reassortment,5,2,30.0,500.0,,
15.208152489643622,,t-sne,no-reassortment,5,2,100.0,100.0,,
14.881757887869002,,t-sne,no-reassortment,5,2,100.0,200.0,,
15.947665970883158,,t-sne,no-reassortment,5,2,100.0,500.0,,
15.000292422979095,,t-sne,no-reassortment,5,2,200.0,100.0,,
15.043272503030426,,t-sne,no-reassortment,5,2,200.0,200.0,,
14.849546526526968,,t-sne,no-reassortment,5,2,200.0,500.0,,
14.630709681322855,,t-sne,no-reassortment,5,2,300.0,100.0,,
14.819267133973234,,t-sne,no-reassortment,5,2,300.0,200.0,,
14.50820468327231,,t-sne,no-reassortment,5,2,300.0,500.0,,
18.520008330888714,,umap,no-reassortment,5,2,,,25.0,0.05
18.856196492642333,,umap,no-reassortment,5,2,,,25.0,0.1
17.75991477251003,,umap,no-reassortment,5,2,,,25.0,0.25
18.38586141020392,,umap,no-reassortment,5,2,,,50.0,0.05
16.575905185328647,,umap,no-reassortment,5,2,,,50.0,0.1
19.46229685040336,,umap,no-reassortment,5,2,,,50.0,0.25
18.614539043083703,,umap,no-reassortment,5,2,,,100.0,0.05
18.67341043741155,,umap,no-reassortment,5,2,,,100.0,0.1
21.38192041442691,,umap,no-reassortment,5,2,,,100.0,0.25
8.398442442637899,2.0,pca,no-reassortment,5,3,,,,
7.99280840420525,3.0,pca,no-reassortment,5,3,,,,
7.837394500342318,4.0,pca,no-reassortment,5,3,,,,
7.30817060867956,5.0,pca,no-reassortment,5,3,,,,
7.368188295091961,6.0,pca,no-reassortment,5,3,,,,
7.317907821099435,7.0,pca,no-reassortment,5,3,,,,
7.329788102305925,8.0,pca,no-reassortment,5,3,,,,
7.265635163823312,9.0,pca,no-reassortment,5,3,,,,
7.272766460177034,10.0,pca,no-reassortment,5,3,,,,
4.362516422250808,2.0,mds,no-reassortment,5,3,,,,
3.427098759766926,3.0,mds,no-reassortment,5,3,,,,
2.838674421448454,4.0,mds,no-reassortment,5,3,,,,
2.5093048513762293,5.0,mds,no-reassortment,5,3,,,,
2.2350714005231955,6.0,mds,no-reassortment,5,3,,,,
2.0541131939064847,7.0,mds,no-reassortment,5,3,,,,
1.8790135838730904,8.0,mds,no-reassortment,5,3,,,,
1.7616511316682228,9.0,mds,no-reassortment,5,3,,,,
1.6643644825263455,10.0,mds,no-reassortment,5,3,,,,
8.643888224852335,,t-sne,no-reassortment,5,3,15.0,100.0,,
8.973493188603044,,t-sne,no-reassortment,5,3,15.0,200.0,,
9.013274466350214,,t-sne,no-reassortment,5,3,15.0,500.0,,
8.335197554033435,,t-sne,no-reassortment,5,3,30.0,100.0,,
8.172907393692428,,t-sne,no-reassortment,5,3,30.0,200.0,,
8.287318730502397,,t-sne,no-reassortment,5,3,30.0,500.0,,
8.290804860672186,,t-sne,no-reassortment,5,3,100.0,100.0,,
8.353969242868706,,t-sne,no-reassortment,5,3,100.0,200.0,,
8.231109420066357,,t-sne,no-reassortment,5,3,100.0,500.0,,
8.57232314369493,,t-sne,no-reassortment,5,3,200.0,100.0,,
8.874162499622791,,t-sne,no-reassortment,5,3,200.0,200.0,,
8.746251747667786,,t-sne,no-reassortment,5,3,200.0,500.0,,
9.738603256685671,,t-sne,no-reassortment,5,3,300.0,100.0,,
9.93059485524441,,t-sne,no-reassortment,5,3,300.0,200.0,,
10.8176725454722,,t-sne,no-reassortment,5,3,300.0,500.0,,
8.929193669103006,,umap,no-reassortment,5,3,,,25.0,0.05
9.785213621682384,,umap,no-reassortment,5,3,,,25.0,0.1
9.122160766163622,,umap,no-reassortment,5,3,,,25.0,0.25
9.041349580177036,,umap,no-reassortment,5,3,,,50.0,0.05
8.1590140848506,,umap,no-reassortment,5,3,,,50.0,0.1
8.331883228141578,,umap,no-reassortment,5,3,,,50.0,0.25
8.292976181745395,,umap,no-reassortment,5,3,,,100.0,0.05
8.483628511773075,,umap,no-reassortment,5,3,,,100.0,0.1
7.991678295309581,,umap,no-reassortment,5,3,,,100.0,0.25
7.650191658636464,2.0,pca,no-reassortment,5,4,,,,
6.858038679456955,3.0,pca,no-reassortment,5,4,,,,
6.689540891967737,4.0,pca,no-reassortment,5,4,,,,
6.897153534204518,5.0,pca,no-reassortment,5,4,,,,
6.407064869958022,6.0,pca,no-reassortment,5,4,,,,
6.324156738770547,7.0,pca,no-reassortment,5,4,,,,
6.337076461694461,8.0,pca,no-reassortment,5,4,,,,
6.185799452522687,9.0,pca,no-reassortment,5,4,,,,
6.250726794736928,10.0,pca,no-reassortment,5,4,,,,
4.998588904206553,2.0,mds,no-reassortment,5,4,,,,
3.6947329224898016,3.0,mds,no-reassortment,5,4,,,,
3.0685673282794776,4.0,mds,no-reassortment,5,4,,,,
2.6288964252831515,5.0,mds,no-reassortment,5,4,,,,
2.238793287097431,6.0,mds,no-reassortment,5,4,,,,
2.0290356503811804,7.0,mds,no-reassortment,5,4,,,,
1.8260929196115647,8.0,mds,no-reassortment,5,4,,,,
1.6978711327265674,9.0,mds,no-reassortment,5,4,,,,
1.5959112970227498,10.0,mds,no-reassortment,5,4,,,,
10.646908072837087,,t-sne,no-reassortment,5,4,15.0,100.0,,
10.560862704925023,,t-sne,no-reassortment,5,4,15.0,200.0,,
10.666110106150184,,t-sne,no-reassortment,5,4,15.0,500.0,,
11.087703715277684,,t-sne,no-reassortment,5,4,30.0,100.0,,
10.725235709047617,,t-sne,no-reassortment,5,4,30.0,200.0,,
10.57911114549814,,t-sne,no-reassortment,5,4,30.0,500.0,,
9.236449372774,,t-sne,no-reassortment,5,4,100.0,100.0,,
9.523748220021467,,t-sne,no-reassortment,5,4,100.0,200.0,,
9.583243394217744,,t-sne,no-reassortment,5,4,100.0,500.0,,
10.950801406687331,,t-sne,no-reassortment,5,4,200.0,100.0,,
10.78573996218004,,t-sne,no-reassortment,5,4,200.0,200.0,,
11.609166195998474,,t-sne,no-reassortment,5,4,200.0,500.0,,
10.352122334471751,,t-sne,no-reassortment,5,4,300.0,100.0,,
10.804113635142892,,t-sne,no-reassortment,5,4,300.0,200.0,,
10.039297671357096,,t-sne,no-reassortment,5,4,300.0,500.0,,
11.188862266563108,,umap,no-reassortment,5,4,,,25.0,0.05
11.197621493914005,,umap,no-reassortment,5,4,,,25.0,0.1
11.13258594718861,,umap,no-reassortment,5,4,,,25.0,0.25
9.890483872198716,,umap,no-reassortment,5,4,,,50.0,0.05
9.265554004342604,,umap,no-reassortment,5,4,,,50.0,0.1
10.26160691622664,,umap,no-reassortment,5,4,,,50.0,0.25
10.78626289328629,,umap,no-reassortment,5,4,,,100.0,0.05
10.166592979718365,,umap,no-reassortment,5,4,,,100.0,0.1
9.744740976800744,,umap,no-reassortment,5,4,,,100.0,0.25
7.434570287445454,2.0,pca,no-reassortment,5,5,,,,
7.439098144666379,3.0,pca,no-reassortment,5,5,,,,
6.75446410500926,4.0,pca,no-reassortment,5,5,,,,
6.225846231809074,5.0,pca,no-reassortment,5,5,,,,
6.11326039433048,6.0,pca,no-reassortment,5,5,,,,
5.913330771614425,7.0,pca,no-reassortment,5,5,,,,
5.779600874178864,8.0,pca,no-reassortment,5,5,,,,
5.652716850889238,9.0,pca,no-reassortment,5,5,,,,
5.649541829150141,10.0,pca,no-reassortment,5,5,,,,
4.413608320205098,2.0,mds,no-reassortment,5,5,,,,
3.6216314535280874,3.0,mds,no-reassortment,5,5,,,,
3.047421042351565,4.0,mds,no-reassortment,5,5,,,,
2.593518273467616,5.0,mds,no-reassortment,5,5,,,,
2.2454638359290278,6.0,mds,no-reassortment,5,5,,,,
1.9896648133945745,7.0,mds,no-reassortment,5,5,,,,
1.818629684024394,8.0,mds,no-reassortment,5,5,,,,
1.653919224892347,9.0,mds,no-reassortment,5,5,,,,
1.5289192093779684,10.0,mds,no-reassortment,5,5,,,,
9.851741130797889,,t-sne,no-reassortment,5,5,15.0,100.0,,
9.681871229023882,,t-sne,no-reassortment,5,5,15.0,200.0,,
9.942871653814093,,t-sne,no-reassortment,5,5,15.0,500.0,,
9.44228826213998,,t-sne,no-reassortment,5,5,30.0,100.0,,
9.261626408356676,,t-sne,no-reassortment,5,5,30.0,200.0,,
9.153674872837597,,t-sne,no-reassortment,5,5,30.0,500.0,,
7.773551780498332,,t-sne,no-reassortment,5,5,100.0,100.0,,
7.8102539991220175,,t-sne,no-reassortment,5,5,100.0,200.0,,
7.630836712336972,,t-sne,no-reassortment,5,5,100.0,500.0,,
9.532182970559118,,t-sne,no-reassortment,5,5,200.0,100.0,,
9.72416473075698,,t-sne,no-reassortment,5,5,200.0,200.0,,
9.270895884487077,,t-sne,no-reassortment,5,5,200.0,500.0,,
9.75828781605764,,t-sne,no-reassortment,5,5,300.0,100.0,,
10.89052495397762,,t-sne,no-reassortment,5,5,300.0,200.0,,
10.91629899912557,,t-sne,no-reassortment,5,5,300.0,500.0,,
12.461385607868923,,umap,no-reassortment,5,5,,,25.0,0.05
11.957363774005898,,umap,no-reassortment,5,5,,,25.0,0.1
12.25056870272929,,umap,no-reassortment,5,5,,,25.0,0.25
10.125673529285082,,umap,no-reassortment,5,5,,,50.0,0.05
10.256072157780444,,umap,no-reassortment,5,5,,,50.0,0.1
9.978837663700991,,umap,no-reassortment,5,5,,,50.0,0.25
9.80865528385619,,umap,no-reassortment,5,5,,,100.0,0.05
8.560402889307065,,umap,no-reassortment,5,5,,,100.0,0.1
10.539424510483029,,umap,no-reassortment,5,5,,,100.0,0.25
7.641130549224134,2.0,pca,no-reassortment,5,6,,,,
6.708905052370951,3.0,pca,no-reassortment,5,6,,,,
6.452611901418474,4.0,pca,no-reassortment,5,6,,,,
6.142253124140396,5.0,pca,no-reassortment,5,6,,,,
6.052897997732356,6.0,pca,no-reassortment,5,6,,,,
6.077053336293019,7.0,pca,no-reassortment,5,6,,,,
6.044375229409914,8.0,pca,no-reassortment,5,6,,,,
6.047272155004926,9.0,pca,no-reassortment,5,6,,,,
6.011348251674149,10.0,pca,no-reassortment,5,6,,,,
4.323314886179945,2.0,mds,no-reassortment,5,6,,,,
3.400481671415427,3.0,mds,no-reassortment,5,6,,,,
2.8081544511990773,4.0,mds,no-reassortment,5,6,,,,
2.4399469758820134,5.0,mds,no-reassortment,5,6,,,,
2.1621307872734623,6.0,mds,no-reassortment,5,6,,,,
1.9060714262300649,7.0,mds,no-reassortment,5,6,,,,
1.7644750379703584,8.0,mds,no-reassortment,5,6,,,,
1.6204127230323724,9.0,mds,no-reassortment,5,6,,,,
1.5375088115443534,10.0,mds,no-reassortment,5,6,,,,
11.279084474828666,,t-sne,no-reassortment,5,6,15.0,100.0,,
11.09137107059313,,t-sne,no-reassortment,5,6,15.0,200.0,,
11.090400686939503,,t-sne,no-reassortment,5,6,15.0,500.0,,
10.554828735986998,,t-sne,no-reassortment,5,6,30.0,100.0,,
10.376244594387076,,t-sne,no-reassortment,5,6,30.0,200.0,,
10.460837003423093,,t-sne,no-reassortment,5,6,30.0,500.0,,
8.8215728493037,,t-sne,no-reassortment,5,6,100.0,100.0,,
9.062976669404952,,t-sne,no-reassortment,5,6,100.0,200.0,,
8.800936582742686,,t-sne,no-reassortment,5,6,100.0,500.0,,
8.41733348946397,,t-sne,no-reassortment,5,6,200.0,100.0,,
8.74632364088869,,t-sne,no-reassortment,5,6,200.0,200.0,,
8.815322894629897,,t-sne,no-reassortment,5,6,200.0,500.0,,
9.288341587318827,,t-sne,no-reassortment,5,6,300.0,100.0,,
9.57704654748337,,t-sne,no-reassortment,5,6,300.0,200.0,,
9.627616815491134,,t-sne,no-reassortment,5,6,300.0,500.0,,
11.870067733940676,,umap,no-reassortment,5,6,,,25.0,0.05
11.184910424254095,,umap,no-reassortment,5,6,,,25.0,0.1
11.659418179979188,,umap,no-reassortment,5,6,,,25.0,0.25
12.644213277665132,,umap,no-reassortment,5,6,,,50.0,0.05
12.459980838351605,,umap,no-reassortment,5,6,,,50.0,0.1
12.611182617518132,,umap,no-reassortment,5,6,,,50.0,0.25
12.613393937488372,,umap,no-reassortment,5,6,,,100.0,0.05
11.688299950218363,,umap,no-reassortment,5,6,,,100.0,0.1
12.023261438493892,,umap,no-reassortment,5,6,,,100.0,0.25
7.611920698461038,2.0,pca,no-reassortment,5,7,,,,
7.624558819825969,3.0,pca,no-reassortment,5,7,,,,
7.246904594882027,4.0,pca,no-reassortment,5,7,,,,
6.8342152261205,5.0,pca,no-reassortment,5,7,,,,
6.475370181176052,6.0,pca,no-reassortment,5,7,,,,
6.408450024636541,7.0,pca,no-reassortment,5,7,,,,
6.330499997676396,8.0,pca,no-reassortment,5,7,,,,
6.228284431289793,9.0,pca,no-reassortment,5,7,,,,
6.2877413874765145,10.0,pca,no-reassortment,5,7,,,,
5.226454805025928,2.0,mds,no-reassortment,5,7,,,,
4.159223806371429,3.0,mds,no-reassortment,5,7,,,,
3.5930467385429976,4.0,mds,no-reassortment,5,7,,,,
3.1246930399042343,5.0,mds,no-reassortment,5,7,,,,
2.799042007383024,6.0,mds,no-reassortment,5,7,,,,
2.472123048072332,7.0,mds,no-reassortment,5,7,,,,
2.254918123616314,8.0,mds,no-reassortment,5,7,,,,
2.0901427822414345,9.0,mds,no-reassortment,5,7,,,,
1.974678117496825,10.0,mds,no-reassortment,5,7,,,,
7.801050065254385,,t-sne,no-reassortment,5,7,15.0,100.0,,
8.132060413954916,,t-sne,no-reassortment,5,7,15.0,200.0,,
8.262588854046315,,t-sne,no-reassortment,5,7,15.0,500.0,,
7.917162625121341,,t-sne,no-reassortment,5,7,30.0,100.0,,
8.038918600306934,,t-sne,no-reassortment,5,7,30.0,200.0,,
7.927550725429348,,t-sne,no-reassortment,5,7,30.0,500.0,,
7.429145751854453,,t-sne,no-reassortment,5,7,100.0,100.0,,
7.603785669712821,,t-sne,no-reassortment,5,7,100.0,200.0,,
7.688515045514712,,t-sne,no-reassortment,5,7,100.0,500.0,,
6.865433469457852,,t-sne,no-reassortment,5,7,200.0,100.0,,
6.9414935251275365,,t-sne,no-reassortment,5,7,200.0,200.0,,
6.936845657683106,,t-sne,no-reassortment,5,7,200.0,500.0,,
6.842409363071984,,t-sne,no-reassortment,5,7,300.0,100.0,,
6.844409080167566,,t-sne,no-reassortment,5,7,300.0,200.0,,
7.056172153257787,,t-sne,no-reassortment,5,7,300.0,500.0,,
10.471850755160734,,umap,no-reassortment,5,7,,,25.0,0.05
8.01329613410461,,umap,no-reassortment,5,7,,,25.0,0.1
8.263612000244285,,umap,no-reassortment,5,7,,,25.0,0.25
7.606074348189031,,umap,no-reassortment,5,7,,,50.0,0.05
8.064353990478757,,umap,no-reassortment,5,7,,,50.0,0.1
6.993347855278501,,umap,no-reassortment,5,7,,,50.0,0.25
7.57560212821912,,umap,no-reassortment,5,7,,,100.0,0.05
9.207972699714675,,umap,no-reassortment,5,7,,,100.0,0.1
7.382470730667135,,umap,no-reassortment,5,7,,,100.0,0.25
11.300870863277405,2.0,pca,no-reassortment,5,8,,,,
10.777546146989122,3.0,pca,no-reassortment,5,8,,,,
10.3387204764838,4.0,pca,no-reassortment,5,8,,,,
9.673589196748908,5.0,pca,no-reassortment,5,8,,,,
9.44585595854849,6.0,pca,no-reassortment,5,8,,,,
9.170829725036976,7.0,pca,no-reassortment,5,8,,,,
8.952141115175463,8.0,pca,no-reassortment,5,8,,,,
8.922409806261598,9.0,pca,no-reassortment,5,8,,,,
8.951791235204126,10.0,pca,no-reassortment,5,8,,,,
6.039902646758989,2.0,mds,no-reassortment,5,8,,,,
4.685080526526534,3.0,mds,no-reassortment,5,8,,,,
3.894518100816041,4.0,mds,no-reassortment,5,8,,,,
3.3088985897736958,5.0,mds,no-reassortment,5,8,,,,
2.909888611740326,6.0,mds,no-reassortment,5,8,,,,
2.620721748763142,7.0,mds,no-reassortment,5,8,,,,
2.3676969887662302,8.0,mds,no-reassortment,5,8,,,,
2.17946002468673,9.0,mds,no-reassortment,5,8,,,,
2.031085499837156,10.0,mds,no-reassortment,5,8,,,,
13.015619348055248,,t-sne,no-reassortment,5,8,15.0,100.0,,
12.95047079043648,,t-sne,no-reassortment,5,8,15.0,200.0,,
13.26282345584139,,t-sne,no-reassortment,5,8,15.0,500.0,,
12.28383843951524,,t-sne,no-reassortment,5,8,30.0,100.0,,
12.339812605488286,,t-sne,no-reassortment,5,8,30.0,200.0,,
12.480204289521511,,t-sne,no-reassortment,5,8,30.0,500.0,,
11.15493290959016,,t-sne,no-reassortment,5,8,100.0,100.0,,
11.497106104180078,,t-sne,no-reassortment,5,8,100.0,200.0,,
11.428709842294962,,t-sne,no-reassortment,5,8,100.0,500.0,,
11.698550699221048,,t-sne,no-reassortment,5,8,200.0,100.0,,
11.570456638070617,,t-sne,no-reassortment,5,8,200.0,200.0,,
11.50670652473906,,t-sne,no-reassortment,5,8,200.0,500.0,,
11.965583261069582,,t-sne,no-reassortment,5,8,300.0,100.0,,
11.93468900015186,,t-sne,no-reassortment,5,8,300.0,200.0,,
11.95198343930092,,t-sne,no-reassortment,5,8,300.0,500.0,,
12.478372233623688,,umap,no-reassortment,5,8,,,25.0,0.05
12.480439377877351,,umap,no-reassortment,5,8,,,25.0,0.1
12.519311203425762,,umap,no-reassortment,5,8,,,25.0,0.25
12.28684039006214,,umap,no-reassortment,5,8,,,50.0,0.05
11.825007916674318,,umap,no-reassortment,5,8,,,50.0,0.1
12.81872392446298,,umap,no-reassortment,5,8,,,50.0,0.25
11.827351265006504,,umap,no-reassortment,5,8,,,100.0,0.05
11.53881377845502,,umap,no-reassortment,5,8,,,100.0,0.1
11.426390964365249,,umap,no-reassortment,5,8,,,100.0,0.25
8.40642872343099,2.0,pca,no-reassortment,5,9,,,,
8.674403022221414,3.0,pca,no-reassortment,5,9,,,,
8.379670216411398,4.0,pca,no-reassortment,5,9,,,,
8.292310564423264,5.0,pca,no-reassortment,5,9,,,,
8.44041506979341,6.0,pca,no-reassortment,5,9,,,,
8.197839487673859,7.0,pca,no-reassortment,5,9,,,,
8.114821531863429,8.0,pca,no-reassortment,5,9,,,,
7.996957310698261,9.0,pca,no-reassortment,5,9,,,,
7.846869604894255,10.0,pca,no-reassortment,5,9,,,,
5.985605296615474,2.0,mds,no-reassortment,5,9,,,,
4.618940305781001,3.0,mds,no-reassortment,5,9,,,,
3.800676524696387,4.0,mds,no-reassortment,5,9,,,,
3.2609550904556777,5.0,mds,no-reassortment,5,9,,,,
2.861700537666798,6.0,mds,no-reassortment,5,9,,,,
2.5273621204899057,7.0,mds,no-reassortment,5,9,,,,
2.3033110383622084,8.0,mds,no-reassortment,5,9,,,,
2.09045473382568,9.0,mds,no-reassortment,5,9,,,,
1.9270148565596676,10.0,mds,no-reassortment,5,9,,,,
13.6390461876977,,t-sne,no-reassortment,5,9,15.0,100.0,,
13.637977269368506,,t-sne,no-reassortment,5,9,15.0,200.0,,
14.391104624923852,,t-sne,no-reassortment,5,9,15.0,500.0,,
13.911557182920806,,t-sne,no-reassortment,5,9,30.0,100.0,,
14.450104952881752,,t-sne,no-reassortment,5,9,30.0,200.0,,
14.12421030808312,,t-sne,no-reassortment,5,9,30.0,500.0,,
13.737440309388823,,t-sne,no-reassortment,5,9,100.0,100.0,,
13.409314111511868,,t-sne,no-reassortment,5,9,100.0,200.0,,
12.297683681264326,,t-sne,no-reassortment,5,9,100.0,500.0,,
8.79675995190437,,t-sne,no-reassortment,5,9,200.0,100.0,,
8.326290267719651,,t-sne,no-reassortment,5,9,200.0,200.0,,
7.714513004217748,,t-sne,no-reassortment,5,9,200.0,500.0,,
7.154061645283463,,t-sne,no-reassortment,5,9,300.0,100.0,,
7.146533196250752,,t-sne,no-reassortment,5,9,300.0,200.0,,
6.963424384406173,,t-sne,no-reassortment,5,9,300.0,500.0,,
15.025475216107624,,umap,no-reassortment,5,9,,,25.0,0.05
16.135609273472515,,umap,no-reassortment,5,9,,,25.0,0.1
15.37643195671117,,umap,no-reassortment,5,9,,,25.0,0.25
15.220860658244852,,umap,no-reassortment,5,9,,,50.0,0.05
14.479194723509751,,umap,no-reassortment,5,9,,,50.0,0.1
15.16956644330753,,umap,no-reassortment,5,9,,,50.0,0.25
13.151775935214932,,umap,no-reassortment,5,9,,,100.0,0.05
13.204371589686328,,umap,no-reassortment,5,9,,,100.0,0.1
16.360754740071318,,umap,no-reassortment,5,9,,,100.0,0.25
