strain	date	accession	country	region	segment_name
A/Wyoming/03/2017	2017-01-12	CY216387	USA	N	6
A/Wyoming/08/2017	2017-02-13	CY221991	USA	N	6
A/Wyoming/10/2017	2017-02-28	CY223191	USA	N	6
A/Wyoming/12/2017	2017-03-06	CY225360	USA	N	6
A/Wyoming/13/2017	2017-03-09	CY225368	USA	N	6
A/Wyoming/15/2016	2016-03-23	KX917334	USA	N	6
A/Wyoming/16/2017	2017-04-06	CY230868	USA	N	6
A/Wyoming/17/2017	2017-04-11	CY230876	USA	N	6
A/Wyoming/18/2017	2017-07-18	CY242264	USA	N	6
A/Wyoming/19/2016	2016-04-04	KX917726	USA	N	6
A/Wyoming/20/2017	2017-09-22	CY249901	USA	N	6
A/Wyoming/21/2017	2017-10-05	CY256255	USA	N	6
A/Wyoming/22/2017	2017-10-22	CY256247	USA	N	6
A/Wyoming/27/2017	2017-11-22	CY261330	USA	N	6
A/Wyoming/29/2016	2016-10-03	KY116368	USA	N	6
A/Wyoming/29/2017	2017-12-05	CY264507	USA	N	6
A/Wyoming/33/2016	2016-12-04	CY212660	USA	N	6
A/environment/Indiana/16TOSU3546/2016	2016-06-01	KY935567	USA	N	6
A/environment/Indiana/16TOSU3843/2016	2016-07-01	KY935497	USA	N	6
